aliquot_uuid	aliquot_barcode
4b66711b-7202-4a09-a022-1090fe7bdab5	TCGA-VQ-A8PE-01A-11R-A414-31
0c392e19-322b-4e2c-896f-198871324295	TCGA-BR-4369-01A-01R-1157-13
093e3f96-def3-4e24-87c2-b14df54b1147	TCGA-BR-6458-01A-11R-1802-13
3292c30c-9fa5-4c11-a6ff-57282c7961fa	TCGA-C5-A7CO-01A-11R-A352-07
5d4f26fa-7291-4c6c-b79e-a376307122ac	TCGA-BR-A4J5-01A-21R-A251-31
c80711db-7069-4327-b596-106d46d4b758	TCGA-BR-8367-01A-11R-2343-13
97e9c291-956e-4c1f-88dc-b20e9985fa28	TCGA-BR-A4J6-01A-11R-A251-31
6220daf4-c7ea-4e4f-88f3-9f2191e4bb58	TCGA-CD-A489-01A-11R-A24K-31
21db6663-def9-49c6-9184-4479aad5d6f1	TCGA-CD-8525-01A-11R-2343-13
ba717f17-8371-4860-a332-29b17eea8470	TCGA-CG-4442-01A-01R-1157-13
596432cf-9338-4001-ac07-dbc37e6822e9	TCGA-CD-8533-01A-11R-2343-13
ebdd43fb-7cdf-4bb9-9f93-cfac0024fe14	TCGA-CG-4472-01A-01R-1157-13
fcbdaa46-c576-42e9-ac1f-0ba553247f4f	TCGA-DS-A7WI-01A-12R-A352-07
726f6954-2a57-43ef-a3cc-77058ffe72f4	TCGA-HU-8244-01A-11R-2343-13
9aacda24-bf9f-48e7-be07-ec43190c0581	TCGA-IN-7808-01A-11R-2203-13
c8e961b4-e324-40a2-89f6-736ec3845bc9	TCGA-BR-6452-01A-12D-1800-08
5c4b369c-51a3-4ca7-8b9d-2a8e49c0dde7	TCGA-CG-4474-01A-02D-A290-08
8d4db1f2-5af0-4192-8f63-a36c98f5cf2b	TCGA-B7-5818-01A-11R-1602-13
b5e3a2a5-71fd-4ed8-98db-0cb725638c26	TCGA-BR-4183-01A-02D-1128-02
d62228ae-b0ab-4c31-9fd7-f9d48b140cdc	TCGA-BR-4363-01A-01D-1154-02
fe12c75f-5a26-40a8-bef0-742fad4cd0e5	TCGA-BR-4201-01A-01D-1128-02
3380e6d8-52a0-4b19-acb1-2fb686cbd5df	TCGA-DS-A7WH-01A-22R-A352-07
7d26f5c0-fa12-4972-a2e6-40a29b4aee34	TCGA-BR-7723-01A-11R-2055-13
3796ed18-1911-4d81-8d69-40bba4542703	TCGA-BR-7704-01A-11R-2055-13
62ca07cb-f4d1-44b4-b45d-75459dcb1fe1	TCGA-BR-7197-01A-11R-2203-13
0d138b3f-4212-47cf-a65e-fc1cbf618e99	TCGA-WL-A834-01A-11R-A352-07
ac2e80e9-b11b-4c63-9404-580baf900f90	TCGA-BR-8060-01A-11R-2343-13
78f7f4e5-2e95-4e84-9a0e-e4d7d3ba3102	TCGA-BR-8289-01A-11R-2343-13
d9bfe0dd-31c7-47cd-8a1e-1eb36f8003d3	TCGA-BR-8371-01A-11R-2343-13
a28b68cf-fb20-46dd-bf2d-475754036485	TCGA-BR-A4IZ-01A-32R-A251-31
792bfb15-4b41-466c-a90d-d601653e6d75	TCGA-BR-A4PD-01A-11R-A251-31
9b50ecea-39ba-4297-bfac-509ef6bc7497	TCGA-CD-5801-01A-11R-1602-13
17cedebb-b60d-4f6b-9c11-f56104f5d3dd	TCGA-CD-A48A-01A-12R-A36D-31
46fb2601-d210-4528-b7d9-be054dd54bfd	TCGA-CG-4304-01A-01D-A326-26
5f6b58e1-df96-4c94-aa88-e4f23339794c	TCGA-DS-A7WF-01A-11R-A352-07
fd887a44-2abe-477e-bb44-e6e1873f1171	TCGA-CD-8536-01A-11R-2343-13
95698d6f-5687-4261-a6f4-30a349f74baf	TCGA-CG-4443-01A-01R-1157-13
690c5eb5-c5c0-434e-a229-11785474e112	TCGA-CG-4440-01A-01R-1157-13
b6d1c576-6ab8-4759-b1b0-6e18dc162962	TCGA-CG-4437-01A-01D-1798-02
0c5818d8-5c20-4e4b-99cf-6f378ca6ebe7	TCGA-CG-4476-01A-01D-1154-02
8de4e4ae-4c98-4d4e-bc77-2c205d817e01	TCGA-CG-5721-01A-11D-1598-02
3e3e7d96-7e0a-4115-a3ab-81dc1aecaeb8	TCGA-CG-5722-01A-21R-1602-13
48540eaa-46fd-4c0a-9893-1ff69d205f79	TCGA-D7-6524-01A-11D-1798-02
7ac9f49b-8202-497a-b987-86d82ddc8b17	TCGA-D7-A6EV-01A-11R-A31P-31
1bf205a9-a7fb-4a53-8b3d-9943b91481c2	TCGA-C5-A7UH-01A-11R-A352-07
6f613f7b-2636-4792-af81-07439e22bb1a	TCGA-D7-6526-01A-11R-1802-13
ee72d926-e87d-47fd-8d58-b3202d03b473	TCGA-D7-6822-01A-11R-1884-13
45374ae4-974c-4637-a6dd-0b8041330024	TCGA-D7-8570-01A-11R-2343-13
0c4e4904-10df-4f71-9881-84ab256e28aa	TCGA-FP-8211-01A-11R-2343-13
afc9919b-8382-45bf-aef1-d031f8278591	TCGA-HU-A4GP-01A-11R-A251-31
0dbb4154-76f1-4f79-9fc7-61115f6e817e	TCGA-IN-A6RO-01A-12R-A33Y-31
48105f07-87e2-4d36-9f1e-9905d041d1be	TCGA-IN-A7NT-01A-21R-A354-31
f6589f0a-4b2c-4931-8915-9d71ce834bb3	TCGA-IN-A6RN-01A-12R-A33Y-31
abb75efe-7d8f-4d43-a04b-8a97f2eda7b8	TCGA-UC-A7PF-01A-11R-A352-07
a875c423-8482-44a1-b844-de24140422d6	TCGA-SW-A7EA-01A-12R-A354-31
ee624175-3626-49a0-a755-38049d520fcf	TCGA-RD-A8MV-01A-11R-A36D-31
63ebcede-24eb-4e4b-9271-c9b45fc792f0	TCGA-VQ-A91E-01A-31R-A414-31
375ed9af-0ab5-43d6-937f-37391797d0da	TCGA-VQ-A8P8-01A-11R-A39E-31
7c29c395-b758-4a38-9bdc-88bb721c8b5d	TCGA-VQ-AA6F-01A-31R-A414-31
fed4a31c-153b-409a-bec7-93ff22b61cdd	TCGA-VQ-AA6J-01A-11R-A414-31
4dd49eac-09f3-457b-8f0d-b0087b65f703	TCGA-VQ-AA6D-01A-11R-A414-31
2cbfabaa-4b8b-40ef-ac3a-5829c14665f3	TCGA-BR-6563-01A-13R-2055-13
d45f90f2-a0c3-4d34-944c-9f0ced42cb09	TCGA-BR-4357-01A-01R-1157-13
fc6c05b9-e904-4c4e-b26a-65b4ac455cf1	TCGA-VS-A8EJ-01A-11R-A37O-07
c6721c2d-adce-447c-83dd-e500b43506fc	TCGA-BR-6456-01A-11R-1802-13
32595a3b-9350-4b89-8083-3fa956787bcd	TCGA-BR-6803-01A-11R-1884-13
8dfaece7-0463-4e79-b80e-8a6e338d4cde	TCGA-BR-A4J9-01A-12R-A251-31
c8c08db4-752f-4b6e-9f17-247453977d42	TCGA-BR-8679-01A-11R-2402-13
a0cb4623-90a4-40e4-8e92-6da47bee8c7d	TCGA-CG-4466-01A-01R-1157-13
b21b7604-5292-4f80-b0d9-8a99b9c0c1a6	TCGA-VS-A8QH-01A-11R-A37O-07
03ece93c-67f7-42b9-942f-653583ca3bee	TCGA-CG-4462-01A-01R-1157-13
8728d914-26aa-4dd6-8780-9e8c7db02115	TCGA-D7-6817-01A-11R-1884-13
f7c95993-e8ca-4e6d-a820-25ed2c4c3cef	TCGA-D7-A4Z0-01A-22R-A251-31
e9e8d08a-722f-4faa-9947-86190ddfc7cd	TCGA-HU-A4GJ-01A-11R-A251-31
8d4e842c-af11-4abb-9ac8-17ddc52dbcb4	TCGA-F1-6177-01A-11R-1802-13
ccdfd8a3-2bc7-474c-b80d-96e8741fe8bc	TCGA-F1-6875-01A-11R-2055-13
efd8ce67-122c-4502-8713-2f4dd768c33d	TCGA-OR-A5JZ-01A-11R-A29S-07
151ea5c1-80f3-473f-af58-f43df84879f2	TCGA-VS-A8QF-01A-21R-A37O-07
eb59b79f-bd36-4bf4-83e3-2af73bd1d30a	TCGA-CD-5799-01A-11D-1600-08
8ed72b3f-bec0-400b-a391-7763d5bccd57	TCGA-3M-AB47-01A-22R-A414-31
52f84358-e1b4-4837-8c3d-9b4e8ddb4fab	TCGA-B7-5816-01A-21D-1598-02
125c563b-a1ce-4ffc-8d8d-19c7ca2e1049	TCGA-BR-4191-01A-02D-1128-02
4ca0b265-4d75-49be-8fbe-84c39f8d0ce0	TCGA-BR-4294-01A-01R-1131-13
971dec7f-6cb5-4575-85f7-be59097ae606	TCGA-C5-A8XJ-01A-11R-A37O-07
174658d3-1933-47fd-a883-5f4afa169778	TCGA-BR-4367-01A-01D-1154-02
2dd3e59b-4dbb-49b4-9dc4-a949fe48aa17	TCGA-BR-6458-01A-11D-1798-02
8c87a1a6-301e-4f12-b5f2-3de6fa9ec658	TCGA-BR-4368-01A-01R-1157-13
85eeebbe-bdbb-4fe7-8ccd-401e818eeb29	TCGA-BR-6457-01A-21D-1798-02
6f5506e4-8375-4f62-8b85-64fd729c6136	TCGA-BR-6454-01A-11D-1798-02
13b52657-459f-45f6-a4ce-a2da459104ac	TCGA-C5-A907-01A-11R-A37O-07
9a1ac8d1-bb8f-4f86-b53e-ac6cfb9f3f04	TCGA-BR-7707-01A-11R-2055-13
42b8d3be-2bcc-4896-9bf4-cb3ee6f93dff	TCGA-BR-7196-01A-11R-2055-13
575ad16f-841b-4890-a945-e4675fd9c7b7	TCGA-BR-8487-01A-11R-2402-13
3332b9bf-7964-49c4-a09f-6dd98e75d2f5	TCGA-BR-8080-01A-11R-2343-13
f8af1ec3-7b69-4fa1-a0f1-5b61ea471b2e	TCGA-BR-8690-01A-11R-2402-13
73312e93-4a48-41f5-9d8e-08b6300affb0	TCGA-BR-8059-01A-11R-2343-13
a02505c8-d495-4562-9553-55fdd30daad5	TCGA-BR-8485-01A-11R-2402-13
e864806c-c8ab-432c-a7ac-09b45723f97f	TCGA-BR-8380-01A-11R-2343-13
4b1da384-ab8a-4c6f-a76a-54ddc5314594	TCGA-MY-A913-01A-11R-A37O-07
f461ac7f-a73e-4291-9391-10ef93ef4240	TCGA-BR-8366-01A-11R-2343-13
5669de89-3ca4-4ffb-99cb-5e5ceb7b1273	TCGA-BR-8588-01A-11R-2402-13
22dc065c-4ecf-4ec0-ae17-8f3af6d236c0	TCGA-BR-8678-01A-11R-2402-13
e6285ed8-1471-4fce-8208-63ac71f63228	TCGA-CG-4437-01A-01R-1802-13
3ae56504-30ee-4c03-9f69-c5b415de6738	TCGA-CG-4477-01A-01D-1154-02
86d8a371-57bb-4dc7-9872-0eb4542208dc	TCGA-CG-4475-01A-01D-1154-02
6cec0faf-100b-48b0-9221-fb1be7ff8597	TCGA-C5-A8YT-01A-11R-A37O-07
8363df43-b859-4a78-8cde-3e06c6230eb2	TCGA-CG-4472-01A-01D-1154-02
f5b280af-a502-4fcf-bc81-53f1111242be	TCGA-CG-5724-01A-11R-1602-13
f262dded-846f-4deb-8fc3-ef0df814eca4	TCGA-CG-5722-01A-21D-1598-02
658225d0-77cd-4f11-9da4-d9011167d850	TCGA-D7-A6EY-01A-21R-A31P-31
edac3b0b-5a86-4748-a5d9-b6a5cd366a6b	TCGA-D7-A6F0-01A-11R-A31P-31
66cd4dd6-154a-4006-bbe0-6556edfa0688	TCGA-EQ-8122-01A-11R-2343-13
21403bdb-d56b-4b59-af62-fd97528b0051	TCGA-HJ-7597-01A-21R-2203-13
d3debd6e-f96a-466c-a8ae-b08f14b55402	TCGA-HU-A4GY-01A-21R-A24K-31
8d5e2fac-878b-440c-a19b-09c972b840ac	TCGA-VS-A8EK-01A-12R-A37O-07
c6e7d5d6-d8c3-43ca-98cc-c23c9e0b3c72	TCGA-HU-8238-01A-11R-2343-13
f6653dc6-56be-4913-9fa1-6e4fb984b52c	TCGA-MX-A663-01A-11R-A31P-31
160dde07-ed12-4b3c-8194-aba147a2e6b7	TCGA-RD-A8NB-01A-12R-A39E-31
13b1f3da-5691-4de5-83e8-9b045ea64d57	TCGA-VQ-A8DT-01A-11R-A36D-31
d841b3a0-831e-46bf-bab7-529b23f1e4f0	TCGA-VQ-A8PH-01A-12R-A414-31
44a01e52-7985-4aae-8540-bd86524e60ef	TCGA-VQ-A8PD-01A-11R-A414-31
eca5305c-4b1b-4513-b05a-4a3f8a622d89	TCGA-VQ-A94U-01A-12R-A414-31
15c3df3d-2e75-4a99-a13e-1777ddcaf59b	TCGA-VQ-AA68-01A-11R-A414-31
cbf3e1a5-0f20-4bc0-96f0-002d94155f1f	TCGA-VQ-A91W-01A-11R-A414-31
bf65a757-d04e-4ad8-ae26-d4c18194fc32	TCGA-VQ-A8P2-01A-11R-A36D-31
729d243c-73f2-42d2-8737-55275a062a8f	TCGA-C5-A905-01A-11R-A37O-07
99d614e6-e492-45d2-97b9-4d6a1373dd51	TCGA-BR-4362-01A-01R-1157-13
65039247-2813-4cf8-bd17-1a5f45378cda	TCGA-BR-4279-01A-01R-1131-13
9ea7b0b1-070e-4f4f-9220-9a9605962659	TCGA-BR-6710-01A-11R-1884-13
b66f73e6-f4fa-404c-89f8-1958e753d40f	TCGA-BR-7722-01A-31R-2203-13
0f16f1f6-a243-451a-a915-1db1f5ceae02	TCGA-CD-8527-01A-11R-2343-13
c64b143f-2042-4f55-9b26-41b675ed9e1e	TCGA-CD-8531-01A-11R-2343-13
94f22e5d-e471-4add-9291-27bc5c96a519	TCGA-C5-A8XK-01A-11R-A37O-07
8152171b-c6cd-4ee9-80bf-7efdbd40f0fa	TCGA-CD-8535-01A-11R-2343-13
10719477-dcb2-4783-a9ff-343998d4d7a6	TCGA-CG-5726-01A-11R-1602-13
9f9769b0-0166-4baa-a216-8f05c207815e	TCGA-CG-5723-01A-11R-1602-13
0d6f061b-119b-4bcf-9b1b-df7d7061af0d	TCGA-CG-4475-01A-01R-1157-13
5ec73f48-d3fc-4394-96d2-3a334c3a5837	TCGA-D7-6818-01A-11R-1884-13
6a7cdaf6-211e-4eb8-a70e-1153d69c45e4	TCGA-BR-8486-01A-31D-2394-08
388a8875-c3f5-494e-8456-28be8d3626e1	TCGA-BR-4280-01A-01D-A290-08
7a1a71ad-c117-4091-bc20-88617bcb99d9	TCGA-C5-A902-01A-11R-A37O-07
61cad26a-cbc6-4977-83b9-dc61e49f2861	TCGA-HU-8245-01A-11D-2340-08
9536f736-63bc-4099-bd54-740f5910f4a8	TCGA-D7-6815-01A-11D-1882-08
a2e67393-50d7-4bcc-9bbd-c695086a936a	TCGA-D7-6519-01A-11D-1800-08
ad536f6e-ce59-43db-81ec-447c097b89a5	TCGA-BR-6454-01A-11R-1802-13
9b04a1e0-7ccd-4695-ac3f-df8b3b320f5a	TCGA-VS-A8EH-01A-11R-A36F-07
149e8ec6-86f6-4464-9048-13e2d2465a3b	TCGA-BR-7958-01A-21R-2343-13
95a287ca-0f91-4d9f-838a-3e2ae35ce5fa	TCGA-BR-8077-01A-11R-2343-13
5bc4773a-d216-4161-a147-e865fdc3d247	TCGA-BR-8368-01A-11R-2343-13
9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	TCGA-BR-8295-01A-11R-2343-13
7afb9e90-6e93-420f-8325-c77fca6e661a	TCGA-BR-8361-01A-11R-2343-13
5ba853dd-0fc5-41fb-bace-7838bca8eb91	TCGA-BR-A452-01A-91R-A251-31
b2b49a63-b59d-4dce-91e2-0d85c2720560	TCGA-CG-4304-01A-01R-1157-13
de856ff9-fef4-4aa8-9418-f29eb79932b0	TCGA-CG-4441-01A-01D-1798-02
e85fc5ec-7838-46c3-8767-a69f765b066d	TCGA-OR-A5K2-01A-11R-A29S-07
7f3a2afd-ef8e-4035-8fec-8dab2b53672c	TCGA-XS-A8TJ-01A-11R-A36F-07
8cb261d0-2af0-4d1b-895c-9d7f2404dbdc	TCGA-CG-4462-01A-01D-1154-02
1af0a9d5-1d19-4666-948c-9aecc7555368	TCGA-CG-4436-01A-01R-1157-13
64ae6065-fbd5-48fc-a31c-caaef87bcc0b	TCGA-CG-4474-01A-02R-1157-13
143bd716-edb6-4f17-8bc8-9272beaed4f2	TCGA-CG-5721-01A-11R-1602-13
5ad0c6f5-9be9-46f2-a705-fb9c616464ae	TCGA-ZJ-A8QR-01A-11R-A37O-07
215df77c-4d43-4731-947c-5d9b0b38191e	TCGA-F1-A448-01A-11R-A24K-31
05a438e3-f71c-477a-9904-dd21fe804eaa	TCGA-HU-A4GN-01A-11R-A251-31
28fa0322-5b05-46ff-913d-738a24cdf255	TCGA-HU-A4G2-01A-11R-A251-31
c741761b-e3b0-471f-80fd-50e8e52a8e6d	TCGA-IN-8462-01A-11R-2343-13
f34fb02c-fe1d-4f3d-a57c-4413dd6b524c	TCGA-IN-A7NR-01A-11R-A354-31
dce8a7c9-5d7d-454d-aa9a-949ae0754b34	TCGA-RD-A7C1-01A-11R-A32D-31
1c166f23-002d-4b03-95ef-6c6f96a309c8	TCGA-RD-A7BW-01A-11R-A32D-31
f00b3401-8432-4748-8d19-267e945cd3c0	TCGA-VS-A8EC-01A-11R-A36F-07
a37bdd6b-c0f9-4755-bbe8-6e2f8b6219cf	TCGA-VQ-A94T-01A-11R-A414-31
e71c5041-85a4-47b9-af09-43ac23bbf1ab	TCGA-BR-4367-01A-01R-1157-13
33e418c6-fb3f-4b87-a300-3548b58d6d90	TCGA-BR-8362-01A-11R-2343-13
d22cc11c-3c9c-4eba-83d4-9da6d3e6a667	TCGA-BR-8369-01A-11R-2343-13
1154b879-dc40-4a89-bde7-d5cd7b7b6c88	TCGA-CD-8530-01A-11R-2343-13
f99240d0-32ea-438a-b350-862202b18a30	TCGA-VS-A94W-01A-12R-A37O-07
adbb10e6-54d3-453e-97ba-8c80c815b04c	TCGA-CD-A4MG-01A-11R-A251-31
f6c37eed-6af1-4d4d-a8cc-5ddd78d851c1	TCGA-BR-A4QI-01A-12R-A251-31
6d9bacc1-4832-44af-b071-d100cb4fb0c3	TCGA-CG-5718-01A-11R-1602-13
93dc101f-36f8-4d7f-a117-5df5d5dcce86	TCGA-HU-A4GC-01A-12R-A251-31
ee3dc792-e11d-4b4c-8715-3f5293f5bcc8	TCGA-FP-8631-01A-11R-2402-13
27b37399-0a77-400e-9dff-0c9c26455144	TCGA-HU-A4H0-01A-11R-A251-31
78fd9869-2ed5-40a6-a846-07d5089dd810	TCGA-MU-A8JM-01A-11R-A36F-07
3412603a-c382-4253-bc1d-809a97e2d07d	TCGA-BR-4267-01A-01R-1131-13
3e79b374-e1ac-457b-9266-f0d4d7b481e2	TCGA-BR-6565-01A-11R-1802-13
2a1fb3d4-6105-4eac-8d16-9a1091a0b938	TCGA-BR-6802-01A-11R-1884-13
01ab5f23-487f-4a57-97b3-6a110a789124	TCGA-VS-A954-01A-11R-A38B-07
8d05fb15-8dc5-4e57-86ee-af77a1aa79e6	TCGA-BR-8484-01A-11R-2402-13
9871b816-7c22-4d71-848d-dcd2b3eb4fff	TCGA-BR-A4IV-01A-31R-A251-31
29524bd1-2e76-4164-bcf7-9a821114ce5e	TCGA-BR-A4J7-01A-31R-A251-31
5ef4c8f7-b17a-48da-aaf2-ef2fa32619a9	TCGA-CD-5800-01A-11D-1598-02
b4092131-14b4-474e-8129-a385d3abaed6	TCGA-CG-4300-01A-01D-1154-02
623d5e6a-a5d3-4580-bef7-04673d42a1d0	TCGA-CG-4466-01A-01D-1154-02
ab32f0f9-4327-4189-9dd7-6951531c6e16	TCGA-JW-AAVH-01A-11R-A38B-07
6354ee93-b5e9-4475-8b34-6e946c222c61	TCGA-CG-5725-01A-11R-1602-13
62fe21d4-fda8-469b-91c7-f406ddd7fe2b	TCGA-D7-6524-01A-11R-1802-13
37ce29c6-fd39-45c7-9011-6fd8d4d81445	TCGA-D7-8575-01A-11R-2343-13
05293acf-1896-4a84-af90-0fe7483bdb66	TCGA-EA-A97N-01A-11R-A38B-07
8b425d92-11e6-4dce-914e-5a2f00603719	TCGA-D7-6528-01A-11R-1802-13
cc0eb13b-11cd-4a8d-91d6-9ece3271976e	TCGA-D7-A6EX-01A-11R-A31P-31
407805bd-4258-4774-9547-6b33371090cf	TCGA-D7-A747-01A-22R-A33Y-31
273ddc2e-8e77-4f81-85c2-b9a8583d9e1d	TCGA-F1-6874-01A-11D-1880-02
22b0dade-59a8-4d0a-8372-a7ef782703cf	TCGA-HU-8604-01A-11R-2402-13
effbf8ed-f852-4a0a-bd94-d04047925f3a	TCGA-HU-A4GT-01A-21R-A251-31
9e1e0ccc-abeb-4b49-88eb-1a5e6cb073a7	TCGA-HU-A4GX-01A-12R-A251-31
e624a81e-ce7b-491b-b170-697688d7af6b	TCGA-HU-A4HD-01A-11R-A251-31
8130cfd8-49c8-429d-b559-7ff8f1d359fa	TCGA-C5-A7XC-01A-11R-A38B-07
9f636e9d-c6ad-44bc-adef-ff41f1e26df6	TCGA-MX-A5UJ-01A-11R-A31P-31
e8f51fdd-9448-450e-9545-d3adc93301c4	TCGA-VQ-A928-01A-11R-A414-31
d94e1449-4ed7-4b08-8f32-f6f7571fe76e	TCGA-VQ-A8E0-01A-11R-A414-31
dbfd05a6-e4ea-42e2-8a31-61dc205d47b3	TCGA-VQ-AA6K-01A-11R-A414-31
d79821b8-6848-4d67-9af3-40020852a242	TCGA-VQ-AA6A-01A-11R-A414-31
1e048ef6-c4e5-4d65-86d5-6d744703eab3	TCGA-BR-4255-01A-01R-1131-13
674e13fe-305f-44cd-9cf0-fd2b01effb4f	TCGA-BR-4257-01A-01R-1131-13
9d09804a-304a-4f05-af84-af513c97f3ed	TCGA-4J-AA1J-01A-21R-A38B-07
316ebfc2-44ff-4b64-a3d9-b3eaa3043da9	TCGA-BR-A4CS-01A-11R-A24K-31
c33adb71-d1f1-4ab6-a25b-81cde2df0673	TCGA-CD-8534-01A-11R-2343-13
762812df-03a7-4e9b-aefc-26cf355c87de	TCGA-BR-A4QM-01A-12R-A251-31
7af442fb-3c5b-456a-bcfc-9c6c4fbc4053	TCGA-CG-4301-01A-01R-1157-13
e0d7e34a-9276-46a4-9403-9f3ab12acdfd	TCGA-D7-A4YU-01A-21R-A251-31
cc3d79b1-66a4-4f17-bdb1-c91ffab17037	TCGA-OR-A5JR-01A-11R-A29S-07
b2a62b6a-4dd4-463a-8bdb-c9fb6d09f50e	TCGA-MA-AA41-01A-11R-A38B-07
ca4a2b06-4436-4594-8e31-1095565b02bf	TCGA-HU-A4H3-01A-21R-A251-31
da8b95af-cdd5-45f7-8514-c8f1b857ef66	TCGA-IN-8663-01A-11R-2402-13
6d98d09b-cdec-4f71-afb3-2c53bee990c4	TCGA-IN-7806-01A-11R-2055-13
0fa9cfba-0f49-47d0-ab54-9dd2144e0a73	TCGA-BR-7722-01A-31D-2201-08
ffb4f42b-58e9-40c3-8963-11804f041375	TCGA-CG-5723-01A-11D-1600-08
549b1391-8ebf-49d0-bf3a-6caf92a8dc00	TCGA-BR-4188-01A-01D-1128-02
1b245b59-ee33-45d3-b36b-976d4069c8e7	TCGA-BR-4280-01A-01R-1131-13
01dc88b7-45fc-464c-a613-9793cd0c068b	TCGA-BR-4279-01A-01D-1128-02
ca45aa53-32c8-4412-b867-e242ed5b101c	TCGA-BR-4292-01A-01D-1128-02
eb0b4f03-9121-4c2a-bc13-4d9109d6b894	TCGA-MA-AA43-01A-11R-A42T-07
e52150bb-ceca-4075-bf9b-8cd3b39436f4	TCGA-BR-4366-01A-01R-1157-13
e2ebbac4-3240-40d4-a6c5-dc4a046d4fa8	TCGA-BR-6706-01A-11R-1884-13
82a70da7-f6ec-4f02-81ef-a4bdadf258fd	TCGA-BR-8372-01A-11R-2343-13
b5fba056-5a5d-4ef8-9319-847f9038f1ec	TCGA-CD-A48C-01A-11R-A24K-31
42e4d7ee-860d-498e-aa00-d2ab42eb4eca	TCGA-CG-4306-01A-01D-1154-02
288f90b8-5be8-4077-b578-62b80b14f0c0	TCGA-VS-A9V5-01A-11R-A42T-07
9bafea4b-ccc4-4f5d-8bfe-bd13d56741f6	TCGA-CG-4469-01A-01D-1154-02
4e4b51a3-2247-44c5-be58-5b7adc5f09f9	TCGA-CG-5732-01A-11R-1602-13
0f49f6e2-c6c8-4f3e-8755-baa962453e71	TCGA-D7-6521-01A-11D-1798-02
0561fb66-fe14-45cc-aeea-0e7e2955cc81	TCGA-D7-6519-01A-11R-1802-13
2f48ea8f-6e03-4f00-acc5-e9bc491ad673	TCGA-VS-A9UV-01A-11R-A42T-07
ac59b348-1a73-4176-9246-67956f29d49a	TCGA-D7-A4YT-01A-11R-A251-31
b01837f8-f585-4336-a49a-a5df6932db17	TCGA-D7-6815-01A-11R-1884-13
53a60a9b-67ad-4c88-8178-e0c6c5df5464	TCGA-HF-A5NB-01A-11R-A31P-31
d52b9b70-e7ee-4474-857a-eb40c10d1746	TCGA-IN-A7NU-01A-22R-A354-31
5e36dad4-d46c-44ca-b5a4-93170789c165	TCGA-MX-A666-01A-11R-A31P-31
3169092a-c013-42d2-9b19-b7440b02ae5b	TCGA-R5-A7ZI-01A-11R-A354-31
4749bc16-8e1b-4e8e-b975-f07fd2ae885e	TCGA-VS-A9UL-01A-11R-A42T-07
72c76d91-905b-4131-a116-1a990bd54797	TCGA-VQ-A91Z-01A-11R-A414-31
9752af4e-f8bd-4bd3-887b-fe634b472e64	TCGA-VQ-A8PU-01A-12R-A414-31
60ca4fee-0f73-47a4-946e-7989d40a2e9f	TCGA-ZA-A8F6-01A-23R-A36D-31
e9300cd1-9b13-431a-b91c-833965418ef8	TCGA-BR-6455-01A-11R-1802-13
38e87741-172f-4840-9932-3fc277587a2c	TCGA-BR-4363-01A-01R-1157-13
97db8af2-e057-4e54-bff5-2afae50d6cc5	TCGA-BR-7959-01A-11R-2343-13
e85a1005-b2ea-4361-a5be-a8220092aec3	TCGA-BR-8081-01A-11R-2343-13
34a9ec17-8573-41f4-ad87-c883aac148d8	TCGA-BR-6801-01A-11R-1884-13
78f72cda-30eb-41f6-8713-795ced251abb	TCGA-VS-A9U7-01A-11R-A42T-07
d96af5f2-6d87-45a6-a130-8c5983b9e727	TCGA-BR-8058-01A-31R-2343-13
3ee4dab2-2b48-4339-ae90-aaafb547e789	TCGA-CD-8526-01A-11R-2343-13
b7761a24-f5bb-4a76-8b27-0b20038f029a	TCGA-CD-5803-01A-11R-1602-13
31d0fc5e-6ea3-419f-9f8d-ba638a6c0772	TCGA-CG-4460-01A-01R-1157-13
80cf7dd0-91a5-484d-9592-12873910f0f1	TCGA-CD-5799-01A-11R-1602-13
6252fecd-dcd3-4a05-adfd-a5a91f81df72	TCGA-D7-8572-01A-11R-2343-13
541b5a26-2819-4cab-bbc7-e88df4999681	TCGA-VS-A9UT-01A-11R-A42T-07
39858642-3df7-449f-a30e-6aad70feba85	TCGA-HU-A4H6-01A-11R-A251-31
c563f7e8-e92a-446a-abdb-0aa680d50e8c	TCGA-HU-A4H2-01A-11R-A251-31
c612570a-881d-421f-98b9-0e4563133744	TCGA-BR-6456-01A-11D-1800-08
429aad6f-816d-4739-baa3-b0ebf2fcd501	TCGA-D7-8570-01A-11D-2340-08
aa304440-f222-41d7-8ced-7387a8ac4ea3	TCGA-ZJ-AAXB-01A-11R-A42T-07
e5f188ad-28c2-4ad0-89dd-c13493ce4b03	TCGA-BR-6565-01A-11D-1798-02
d7f9513d-341c-46b9-ba45-e05eb5f19889	TCGA-BR-4371-01A-01R-1157-13
b27fac46-97c3-4262-b8cb-6e15aa75483a	TCGA-BR-4370-01A-01D-1154-02
7baaeed3-aa68-4825-84f1-0516b543c762	TCGA-BR-6566-01A-11D-1798-02
0b4f4b0b-ef5c-4717-875a-7b8c5342dbc4	TCGA-BR-6802-01A-11D-1880-02
b8bf12ac-2a50-4969-aed8-72704b31dee4	TCGA-BR-7715-01A-11R-2055-13
8cdfa086-9681-4b94-98c7-855d713cd877	TCGA-VS-A9V2-01A-11R-A42T-07
